retrofit,heating_system,baseline_heating_btu,post_retrofit_btu,intensity_reduction_pct,retrofit_cost,hp_cost,total_capital,retrofit_annual,hp_annual_capital,annual_op_cost,total_annual_cost,annual_emissions_kg,annual_emissions_tons,household_id,envelope_class,hdd,heated_sqft,scenario_id
Comprehensive Retrofit,Cold Climate Heat Pump,18672.89899999986,13071.029299999902,30.0,1750.0,18000.0,19750.0,124.16680027365179,1734.1611769663978,0.22985397362250706,1858.557831213672,0.6435911261430197,0.0006435911261430197,102217,poor,6000,350,comprehensive_cold_climate_hp
No Retrofit,Gas Furnace,57932.43399999981,57932.43399999981,0.0,0.0,0.0,0.0,0.0,0.0,0.8689865099999972,0.8689865099999972,3.8380237524999874,0.0038380237524999875,100563,good,4269,1700,none_none
No Retrofit,Standard Heat Pump,57932.43399999981,57932.43399999981,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.8887990859444185,1156.9962503968761,2.488637440644372,0.002488637440644372,100563,good,4269,1700,none_standard_hp
No Retrofit,Cold Climate Heat Pump,57932.43399999981,57932.43399999981,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.7567534633111667,1734.917930429709,2.1189096972712664,0.0021189096972712663,100563,good,4269,1700,none_cold_climate_hp
No Retrofit,Gas Furnace,55679.94599999993,55679.94599999993,0.0,0.0,0.0,0.0,0.0,0.0,0.8351991899999989,0.8351991899999989,3.688796422499995,0.003688796422499995,111469,good,5489,1290,none_none
No Retrofit,Standard Heat Pump,55679.94599999993,55679.94599999993,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.085271030849949,1157.1927223417817,3.038758886379857,0.003038758886379857,111469,good,5489,1290,none_standard_hp
No Retrofit,Cold Climate Heat Pump,55679.94599999993,55679.94599999993,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.8883428815394883,1735.0495198479373,2.487360068310567,0.0024873600683105674,111469,good,5489,1290,none_cold_climate_hp
No Retrofit,Gas Furnace,49887.43899999982,49887.43899999982,0.0,0.0,0.0,0.0,0.0,0.0,0.7483115849999972,0.7483115849999972,3.3050428337499875,0.0033050428337499877,103400,good,1779,1330,none_none
No Retrofit,Standard Heat Pump,49887.43899999982,49887.43899999982,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.6266216588511114,1156.7340729697828,1.7545406447831118,0.0017545406447831118,103400,good,1779,1330,none_standard_hp
No Retrofit,Cold Climate Heat Pump,49887.43899999982,49887.43899999982,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.5482939514947225,1734.7094709178925,1.535223064185223,0.001535223064185223,103400,good,1779,1330,none_cold_climate_hp
No Retrofit,Gas Furnace,19485.136999999755,19485.136999999755,0.0,0.0,0.0,0.0,0.0,0.0,0.2922770549999963,0.2922770549999963,1.2908903262499838,0.001290890326249984,115895,medium,4184,950,none_none
No Retrofit,Standard Heat Pump,19485.136999999755,19485.136999999755,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.294571887834986,1156.4020231987668,0.8248012859379608,0.0008248012859379607,115895,medium,4184,950,none_standard_hp
No Retrofit,Cold Climate Heat Pump,19485.136999999755,19485.136999999755,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.25135418128642584,1734.4125311476841,0.7037917076019924,0.0007037917076019924,115895,medium,4184,950,none_cold_climate_hp
Air Sealing,Gas Furnace,19485.136999999755,17536.62329999978,10.0,475.0,0.0,475.0,38.11522891557836,0.0,0.2630493494999967,38.37827826507836,1.1618012936249855,0.0011618012936249855,115895,medium,4184,950,air_seal_none
Air Sealing,Standard Heat Pump,19485.136999999755,17536.62329999978,10.0,475.0,12000.0,12475.0,38.11522891557836,1156.1074513109318,0.2651146990514874,1194.4877949255617,0.7423211573441647,0.0007423211573441647,115895,medium,4184,950,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,19485.136999999755,17536.62329999978,10.0,475.0,18000.0,18475.0,38.11522891557836,1734.1611769663978,0.22621876315778328,1772.502624645134,0.6334125368417932,0.0006334125368417932,115895,medium,4184,950,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,19485.136999999755,16562.36644999979,15.0,1425.0,0.0,1425.0,92.69829498939411,0.0,0.24843549674999682,92.9467304861441,1.097256777312486,0.0010972567773124859,115895,medium,4184,950,attic_insulation_none
Attic Insulation,Standard Heat Pump,19485.136999999755,16562.36644999979,15.0,1425.0,12000.0,13425.0,92.69829498939411,1156.1074513109318,0.2503861046597381,1249.0561324049856,0.7010810930472666,0.0007010810930472666,115895,medium,4184,950,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,19485.136999999755,16562.36644999979,15.0,1425.0,18000.0,19425.0,92.69829498939411,1734.1611769663978,0.21365105409346194,1827.0731230098852,0.5982229514616934,0.0005982229514616933,115895,medium,4184,950,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,47582.471999999885,47582.471999999885,0.0,0.0,0.0,0.0,0.0,0.0,0.7137370799999981,0.7137370799999981,3.152338769999992,0.003152338769999992,100652,good,4530,2200,none_none
No Retrofit,Standard Heat Pump,47582.471999999885,47582.471999999885,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.7648423137180081,1156.8722936246497,2.141558478410423,0.0021415584784104233,100652,good,4530,2200,none_standard_hp
No Retrofit,Cold Climate Heat Pump,47582.471999999885,47582.471999999885,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.6466286639934319,1734.8078056303912,1.8105602591816095,0.0018105602591816095,100652,good,4530,2200,none_cold_climate_hp
No Retrofit,Gas Furnace,50327.479999999894,50327.479999999894,0.0,0.0,0.0,0.0,0.0,0.0,0.7549121999999984,0.7549121999999984,3.3341955499999925,0.0033341955499999925,105324,medium,3969,1600,none_none
No Retrofit,Standard Heat Pump,50327.479999999894,50327.479999999894,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.7337161671341275,1156.841167478066,2.054405267975557,0.0020544052679755567,105324,medium,3969,1600,none_standard_hp
No Retrofit,Cold Climate Heat Pump,50327.479999999894,50327.479999999894,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.6293617129833484,1734.7905386793811,1.7622127963533756,0.0017622127963533756,105324,medium,3969,1600,none_cold_climate_hp
Air Sealing,Gas Furnace,50327.479999999894,45294.7319999999,10.0,800.0,0.0,800.0,64.19406975255303,0.0,0.6794209799999985,64.87349073255304,3.0007759949999935,0.0030007759949999937,105324,medium,3969,1600,air_seal_none
Air Sealing,Standard Heat Pump,50327.479999999894,45294.7319999999,10.0,800.0,12000.0,12800.0,64.19406975255303,1156.1074513109318,0.6603445504207146,1220.9618656139055,1.848964741178001,0.001848964741178001,105324,medium,3969,1600,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,50327.479999999894,45294.7319999999,10.0,800.0,18000.0,18800.0,64.19406975255303,1734.1611769663978,0.5664255416850135,1798.921672260636,1.5859915167180378,0.0015859915167180379,105324,medium,3969,1600,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,50327.479999999894,42778.35799999991,15.0,2400.0,0.0,2400.0,156.12344419266375,0.0,0.6416753699999986,156.76511956266376,2.834066217499994,0.002834066217499994,105324,medium,3969,1600,attic_insulation_none
Attic Insulation,Standard Heat Pump,50327.479999999894,42778.35799999991,15.0,2400.0,12000.0,14400.0,156.12344419266375,1156.1074513109318,0.6236587420640084,1312.8545542456595,1.7462444777792234,0.0017462444777792234,105324,medium,3969,1600,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,50327.479999999894,42778.35799999991,15.0,2400.0,18000.0,20400.0,156.12344419266375,1734.1611769663978,0.5349574560358461,1890.8195786150975,1.4978808769003693,0.0014978808769003692,105324,medium,3969,1600,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,25580.204999999565,25580.204999999565,0.0,0.0,0.0,0.0,0.0,0.0,0.38370307499999345,0.38370307499999345,1.6946885812499712,0.0016946885812499713,110389,medium,5311,1500,none_none
No Retrofit,Standard Heat Pump,25580.204999999565,25580.204999999565,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.47966277989166917,1156.5871140908234,1.3430557836966737,0.0013430557836966736,110389,medium,5311,1500,none_standard_hp
No Retrofit,Cold Climate Heat Pump,25580.204999999565,25580.204999999565,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.39534870362313884,1734.5565256700208,1.1069763701447888,0.0011069763701447887,110389,medium,5311,1500,none_cold_climate_hp
Air Sealing,Gas Furnace,25580.204999999565,23022.18449999961,10.0,750.0,0.0,750.0,60.181940393018465,0.0,0.34533276749999414,60.52727316051846,1.5252197231249742,0.0015252197231249741,110389,medium,5311,1500,air_seal_none
Air Sealing,Standard Heat Pump,25580.204999999565,23022.18449999961,10.0,750.0,12000.0,12750.0,60.181940393018465,1156.1074513109318,0.43169650190250225,1216.7210882058528,1.2087502053270063,0.0012087502053270062,110389,medium,5311,1500,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,25580.204999999565,23022.18449999961,10.0,750.0,18000.0,18750.0,60.181940393018465,1734.1611769663978,0.355813833260825,1794.698931192677,0.99627873313031,0.0009962787331303101,110389,medium,5311,1500,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,25580.204999999565,21743.174249999633,15.0,2250.0,0.0,2250.0,146.36572893062228,0.0,0.32614761374999446,146.69187654437226,1.4404852940624755,0.0014404852940624756,110389,medium,5311,1500,attic_insulation_none
Attic Insulation,Standard Heat Pump,25580.204999999565,21743.174249999633,15.0,2250.0,12000.0,14250.0,146.36572893062228,1156.1074513109318,0.4077133629079189,1302.880893604462,1.1415974161421727,0.0011415974161421726,110389,medium,5311,1500,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,25580.204999999565,21743.174249999633,15.0,2250.0,18000.0,20250.0,146.36572893062228,1734.1611769663978,0.336046398079668,1880.8629522950996,0.9409299146230704,0.0009409299146230704,110389,medium,5311,1500,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,75625.52199999959,75625.52199999959,0.0,0.0,0.0,0.0,0.0,0.0,1.1343828299999938,1.1343828299999938,5.010190832499973,0.005010190832499973,111495,medium,5314,1090,none_none
No Retrofit,Standard Heat Pump,75625.52199999959,75625.52199999959,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.4189867275699306,1157.5264380385017,3.973162837195806,0.003973162837195806,111495,medium,5314,1090,none_standard_hp
No Retrofit,Cold Climate Heat Pump,75625.52199999959,75625.52199999959,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,1.1694287381978008,1735.3306057045957,3.2744004669538422,0.003274400466953842,111495,medium,5314,1090,none_cold_climate_hp
Air Sealing,Gas Furnace,75625.52199999959,68062.96979999964,10.0,545.0,0.0,545.0,43.73221001892675,0.0,1.0209445469999945,44.75315456592674,4.509171749249976,0.0045091717492499765,111495,medium,5314,1090,air_seal_none
Air Sealing,Standard Heat Pump,75625.52199999959,68062.96979999964,10.0,545.0,12000.0,12545.0,43.73221001892675,1156.1074513109318,1.277088054812938,1201.1167493846715,3.5758465534762265,0.0035758465534762264,111495,medium,5314,1090,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,75625.52199999959,68062.96979999964,10.0,545.0,18000.0,18545.0,43.73221001892675,1734.1611769663978,1.0524858643780208,1778.9458728497025,2.9469604202584585,0.0029469604202584584,111495,medium,5314,1090,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,75625.52199999959,64281.69369999966,15.0,1635.0,0.0,1635.0,106.3590963562522,0.0,0.9642254054999948,107.32332176175218,4.258662207624977,0.004258662207624977,111495,medium,5314,1090,attic_insulation_none
Attic Insulation,Standard Heat Pump,75625.52199999959,64281.69369999966,15.0,1635.0,12000.0,13635.0,106.3590963562522,1156.1074513109318,1.2061387184344414,1263.6726863856184,3.377188411616436,0.003377188411616436,111495,medium,5314,1090,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,75625.52199999959,64281.69369999966,15.0,1635.0,18000.0,19635.0,106.3590963562522,1734.1611769663978,0.9940144274681308,1841.514287750118,2.783240396910766,0.002783240396910766,111495,medium,5314,1090,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,31871.594999999714,31871.594999999714,0.0,0.0,0.0,0.0,0.0,0.0,0.4780739249999956,0.4780739249999956,2.111493168749981,0.002111493168749981,117827,good,6857,1500,none_none
No Retrofit,Standard Heat Pump,31871.594999999714,31871.594999999714,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.700577264067989,1156.8080285749998,1.9616163393903692,0.0019616163393903693,117827,good,6857,1500,none_standard_hp
No Retrofit,Cold Climate Heat Pump,31871.594999999714,31871.594999999714,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.5604618112543912,1734.721638777652,1.5692930715122955,0.0015692930715122955,117827,good,6857,1500,none_cold_climate_hp
No Retrofit,Gas Furnace,37600.25499999971,37600.25499999971,0.0,0.0,0.0,0.0,0.0,0.0,0.5640038249999957,0.5640038249999957,2.491016893749981,0.0024910168937499807,100660,good,2716,2200,none_none
No Retrofit,Standard Heat Pump,37600.25499999971,37600.25499999971,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.47228590269636217,1156.579737213628,1.322400527549814,0.001322400527549814,100660,good,2716,2200,none_standard_hp
No Retrofit,Cold Climate Heat Pump,37600.25499999971,37600.25499999971,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.4132501648593169,1734.5744271312572,1.1571004616060874,0.0011571004616060874,100660,good,2716,2200,none_cold_climate_hp
No Retrofit,Gas Furnace,20370.30099999983,20370.30099999983,0.0,0.0,0.0,0.0,0.0,0.0,0.30555451499999736,0.30555451499999736,1.3495324412499885,0.0013495324412499884,109055,medium,6176,1010,none_none
No Retrofit,Standard Heat Pump,20370.30099999983,20370.30099999983,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.447764529601403,1156.5552158405333,1.2537406828839284,0.0012537406828839284,109055,medium,6176,1010,none_standard_hp
No Retrofit,Cold Climate Heat Pump,20370.30099999983,20370.30099999983,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.3582116236811224,1734.519388590079,1.0029925463071427,0.0010029925463071428,109055,medium,6176,1010,none_cold_climate_hp
Air Sealing,Gas Furnace,20370.30099999983,18333.270899999843,10.0,505.0,0.0,505.0,40.5225065312991,0.0,0.27499906349999764,40.7975055947991,1.2145791971249895,0.0012145791971249894,109055,medium,6176,1010,air_seal_none
Air Sealing,Standard Heat Pump,20370.30099999983,18333.270899999843,10.0,505.0,12000.0,12505.0,40.5225065312991,1156.1074513109318,0.4029880766412626,1197.0329459188722,1.1283666145955353,0.0011283666145955353,109055,medium,6176,1010,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,20370.30099999983,18333.270899999843,10.0,505.0,18000.0,18505.0,40.5225065312991,1734.1611769663978,0.32239046131301013,1775.0060739590099,0.9026932916764283,0.0009026932916764283,109055,medium,6176,1010,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,20370.30099999983,17314.755849999856,15.0,1515.0,0.0,1515.0,98.552924146619,0.0,0.25972133774999784,98.812645484369,1.1471025750624904,0.0011471025750624904,109055,medium,6176,1010,attic_insulation_none
Attic Insulation,Standard Heat Pump,20370.30099999983,17314.755849999856,15.0,1515.0,12000.0,13515.0,98.552924146619,1156.1074513109318,0.38059985016119263,1255.040975307712,1.0656795804513393,0.0010656795804513393,109055,medium,6176,1010,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,20370.30099999983,17314.755849999856,15.0,1515.0,18000.0,19515.0,98.552924146619,1734.1611769663978,0.30447988012895405,1833.0185809931459,0.8525436643610714,0.0008525436643610715,109055,medium,6176,1010,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,40266.18399999915,40266.18399999915,0.0,0.0,0.0,0.0,0.0,0.0,0.6039927599999872,0.6039927599999872,2.6676346899999435,0.0026676346899999434,115001,medium,7188,1870,none_none
No Retrofit,Standard Heat Pump,40266.18399999915,40266.18399999915,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.885100762016394,1156.9925520729482,2.4782821336459033,0.0024782821336459034,115001,medium,7188,1870,none_standard_hp
No Retrofit,Cold Climate Heat Pump,40266.18399999915,40266.18399999915,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.7080806096131153,1734.8692575760108,1.9826257069167228,0.0019826257069167227,115001,medium,7188,1870,none_cold_climate_hp
Air Sealing,Gas Furnace,40266.18399999915,36239.56559999924,10.0,935.0,0.0,935.0,75.02681902329635,0.0,0.5435934839999885,75.57041250729634,2.4008712209999494,0.0024008712209999494,115001,medium,7188,1870,air_seal_none
Air Sealing,Standard Heat Pump,40266.18399999915,36239.56559999924,10.0,935.0,12000.0,12935.0,75.02681902329635,1156.1074513109318,0.7965906858147546,1231.930861020043,2.2304539202813127,0.002230453920281313,115001,medium,7188,1870,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,40266.18399999915,36239.56559999924,10.0,935.0,18000.0,18935.0,75.02681902329635,1734.1611769663978,0.6372725486518037,1809.8252685383459,1.7843631362250503,0.0017843631362250503,115001,medium,7188,1870,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,40266.18399999915,34226.25639999928,15.0,2805.0,0.0,2805.0,182.46927540017577,0.0,0.513393845999989,182.98266924617576,2.2674894864999517,0.0022674894864999516,115001,medium,7188,1870,attic_insulation_none
Attic Insulation,Standard Heat Pump,40266.18399999915,34226.25639999928,15.0,2805.0,12000.0,14805.0,182.46927540017577,1156.1074513109318,0.7523356477139348,1339.3290623588214,2.1065398135990177,0.0021065398135990177,115001,medium,7188,1870,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,40266.18399999915,34226.25639999928,15.0,2805.0,18000.0,20805.0,182.46927540017577,1734.1611769663978,0.6018685181711478,1917.2323208847447,1.685231850879214,0.0016852318508792138,115001,medium,7188,1870,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,11495.30199999966,11495.30199999966,0.0,0.0,0.0,0.0,0.0,0.0,0.17242952999999486,0.17242952999999486,0.7615637574999774,0.0007615637574999774,111928,good,2324,2300,none_none
No Retrofit,Standard Heat Pump,11495.30199999966,11495.30199999966,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.14438915592027707,1156.251840466852,0.4042896365767758,0.0004042896365767758,111928,good,2324,2300,none_standard_hp
No Retrofit,Cold Climate Heat Pump,11495.30199999966,11495.30199999966,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.12634051143024244,1734.287517477828,0.35375343200467885,0.00035375343200467883,111928,good,2324,2300,none_cold_climate_hp
No Retrofit,Gas Furnace,28039.55699999974,28039.55699999974,0.0,0.0,0.0,0.0,0.0,0.0,0.42059335499999606,0.42059335499999606,1.8576206512499824,0.0018576206512499825,112605,poor,4401,910,none_none
No Retrofit,Standard Heat Pump,28039.55699999974,28039.55699999974,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.4403245628563257,1156.5477758737882,1.232908775997712,0.001232908775997712,112605,poor,4401,910,none_standard_hp
No Retrofit,Cold Climate Heat Pump,28039.55699999974,28039.55699999974,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.3735986100064506,1734.5347755764042,1.0460761080180616,0.0010460761080180617,112605,poor,4401,910,none_cold_climate_hp
Air Sealing,Gas Furnace,28039.55699999974,25235.601299999762,10.0,455.0,0.0,455.0,36.51037717176454,0.0,0.37853401949999643,36.88891119126453,1.6718585861249844,0.0016718585861249843,112605,poor,4401,910,air_seal_none
Air Sealing,Standard Heat Pump,28039.55699999974,25235.601299999762,10.0,455.0,12000.0,12455.0,36.51037717176454,1156.1074513109318,0.39629210657069314,1193.014120589267,1.1096178983979408,0.0011096178983979407,112605,poor,4401,910,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,28039.55699999974,25235.601299999762,10.0,455.0,18000.0,18455.0,36.51037717176454,1734.1611769663978,0.3362387490058056,1771.007792887168,0.9414684972162556,0.0009414684972162556,112605,poor,4401,910,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,28039.55699999974,23833.623449999777,15.0,1365.0,0.0,1365.0,88.79520888457752,0.0,0.3575043517499966,89.15271323632751,1.578977553562485,0.001578977553562485,112605,poor,4401,910,attic_insulation_none
Attic Insulation,Standard Heat Pump,28039.55699999974,23833.623449999777,15.0,1365.0,12000.0,13365.0,88.79520888457752,1156.1074513109318,0.37427587842787685,1245.2769360739371,1.0479724595980553,0.0010479724595980552,112605,poor,4401,910,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,28039.55699999974,23833.623449999777,15.0,1365.0,18000.0,19365.0,88.79520888457752,1734.1611769663978,0.317558818505483,1823.2739446694807,0.8891646918153525,0.0008891646918153525,112605,poor,4401,910,attic_insulation_cold_climate_hp
Comprehensive Retrofit,Gas Furnace,28039.55699999974,19627.689899999816,30.0,4550.0,0.0,4550.0,322.83368071149465,0.0,0.2944153484999972,323.1280960599947,1.3003344558749876,0.0013003344558749877,112605,poor,4401,910,comprehensive_none
Comprehensive Retrofit,Standard Heat Pump,28039.55699999974,19627.689899999816,30.0,4550.0,12000.0,16550.0,322.83368071149465,1156.1074513109318,0.308227193999428,1479.249359216426,0.8630361431983984,0.0008630361431983984,112605,poor,4401,910,comprehensive_standard_hp
Comprehensive Retrofit,Cold Climate Heat Pump,28039.55699999974,19627.689899999816,30.0,4550.0,18000.0,22550.0,322.83368071149465,1734.1611769663978,0.2615190270045154,2057.256376704897,0.7322532756126432,0.0007322532756126432,112605,poor,4401,910,comprehensive_cold_climate_hp
No Retrofit,Gas Furnace,65732.55499999954,65732.55499999954,0.0,0.0,0.0,0.0,0.0,0.0,0.985988324999993,0.985988324999993,4.3547817687499695,0.004354781768749969,116045,medium,6246,1200,none_none
No Retrofit,Standard Heat Pump,65732.55499999954,65732.55499999954,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.4448832429659921,1157.5523345538977,4.045673080304778,0.004045673080304778,116045,medium,6246,1200,none_standard_hp
No Retrofit,Cold Climate Heat Pump,65732.55499999954,65732.55499999954,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,1.1559065943727937,1735.3170835607705,3.2365384642438224,0.0032365384642438224,116045,medium,6246,1200,none_cold_climate_hp
Air Sealing,Gas Furnace,65732.55499999954,59159.29949999959,10.0,600.0,0.0,600.0,48.14555231441477,0.0,0.8873894924999938,49.032941806914764,3.919303591874973,0.0039193035918749725,116045,medium,6246,1200,air_seal_none
Air Sealing,Standard Heat Pump,65732.55499999954,59159.29949999959,10.0,600.0,12000.0,12600.0,48.14555231441477,1156.1074513109318,1.300394918669393,1205.5533985440159,3.641105772274301,0.003641105772274301,116045,medium,6246,1200,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,65732.55499999954,59159.29949999959,10.0,600.0,18000.0,18600.0,48.14555231441477,1734.1611769663978,1.0403159349355144,1783.347045215748,2.9128846178194405,0.0029128846178194407,116045,medium,6246,1200,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,65732.55499999954,55872.671749999616,15.0,1800.0,0.0,1800.0,117.09258314449782,0.0,0.8380900762499941,117.93067322074782,3.701564503437474,0.0037015645034374736,116045,medium,6246,1200,attic_insulation_none
Attic Insulation,Standard Heat Pump,65732.55499999954,55872.671749999616,15.0,1800.0,12000.0,13800.0,117.09258314449782,1156.1074513109318,1.2281507565210934,1274.4281852119507,3.4388221182590617,0.0034388221182590616,116045,medium,6246,1200,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,65732.55499999954,55872.671749999616,15.0,1800.0,18000.0,19800.0,117.09258314449782,1734.1611769663978,0.9825206052168748,1852.2362807161126,2.7510576946072494,0.0027510576946072492,116045,medium,6246,1200,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,30227.469999999914,30227.469999999914,0.0,0.0,0.0,0.0,0.0,0.0,0.4534120499999987,0.4534120499999987,2.002569887499994,0.002002569887499994,102214,medium,3685,1240,none_none
No Retrofit,Standard Heat Pump,30227.469999999914,30227.469999999914,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.42086293172343964,1156.5283142426551,1.178416208825631,0.0011784162088256309,102214,medium,3685,1240,none_standard_hp
No Retrofit,Cold Climate Heat Pump,30227.469999999914,30227.469999999914,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.36332869635454834,1734.5245056627523,1.0173203497927354,0.0010173203497927355,102214,medium,3685,1240,none_cold_climate_hp
Air Sealing,Gas Furnace,30227.469999999914,27204.722999999925,10.0,620.0,0.0,620.0,49.7504040582286,0.0,0.40807084499999885,50.158474903228594,1.802312898749995,0.001802312898749995,102214,medium,3685,1240,air_seal_none
Air Sealing,Standard Heat Pump,30227.469999999914,27204.722999999925,10.0,620.0,12000.0,12620.0,49.7504040582286,1156.1074513109318,0.37877663855109567,1206.2366320077115,1.060574587943068,0.0010605745879430678,102214,medium,3685,1240,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,30227.469999999914,27204.722999999925,10.0,620.0,18000.0,18620.0,49.7504040582286,1734.1611769663978,0.32699582671909355,1784.2385768513454,0.9155883148134619,0.0009155883148134619,102214,medium,3685,1240,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,30227.469999999914,25693.349499999924,15.0,1860.0,0.0,1860.0,120.99566924931442,0.0,0.3854002424999989,121.38106949181442,1.702184404374995,0.001702184404374995,102214,medium,3685,1240,attic_insulation_none
Attic Insulation,Standard Heat Pump,30227.469999999914,25693.349499999924,15.0,1860.0,12000.0,13860.0,120.99566924931442,1156.1074513109318,0.35773349196492366,1277.460854052211,1.0016537775017862,0.0010016537775017862,102214,medium,3685,1240,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,30227.469999999914,25693.349499999924,15.0,1860.0,18000.0,19860.0,120.99566924931442,1734.1611769663978,0.3088293919013661,1855.4656756076135,0.8647222973238251,0.0008647222973238251,102214,medium,3685,1240,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,29099.56699999995,29099.56699999995,0.0,0.0,0.0,0.0,0.0,0.0,0.4364935049999992,0.4364935049999992,1.9278463137499966,0.0019278463137499967,102879,medium,5788,950,none_none
No Retrofit,Standard Heat Pump,29099.56699999995,29099.56699999995,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.6074498042771773,1156.714901115209,1.7008594519760964,0.0017008594519760964,102879,medium,5788,950,none_standard_hp
No Retrofit,Cold Climate Heat Pump,29099.56699999995,29099.56699999995,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.49090149186789533,1734.6520784582656,1.3745241772301071,0.0013745241772301071,102879,medium,5788,950,none_cold_climate_hp
Air Sealing,Gas Furnace,29099.56699999995,26189.61029999996,10.0,475.0,0.0,475.0,38.11522891557836,0.0,0.3928441544999994,38.50807307007836,1.7350616823749971,0.0017350616823749972,102879,medium,5788,950,air_seal_none
Air Sealing,Standard Heat Pump,29099.56699999995,26189.61029999996,10.0,475.0,12000.0,12475.0,38.11522891557836,1156.1074513109318,0.5467048238494596,1194.7693850503597,1.530773506778487,0.0015307735067784868,102879,medium,5788,950,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,29099.56699999995,26189.61029999996,10.0,475.0,18000.0,18475.0,38.11522891557836,1734.1611769663978,0.44181134268110595,1772.7182172246573,1.2370717595070966,0.0012370717595070965,102879,medium,5788,950,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,29099.56699999995,24734.631949999955,15.0,1425.0,0.0,1425.0,92.69829498939411,0.0,0.3710194792499993,93.06931446864411,1.638669366687497,0.001638669366687497,102879,medium,5788,950,attic_insulation_none
